uid,filepath,quality_score,label,best_mqe,topographic_error,dead_neuron_ratio,u_matrix_mean,u_matrix_std,u_matrix_max,distance_map_max
e9bf4c8dab2e8d191f2b278364fbf595,./test/results/20260112_140511/maps_dataset/rgb/e9bf4c8dab2e8d191f2b278364fbf595_rgb.png,0.0,bad_auto,0.27457479251833,0.0316,0.68,0.4950543742040967,0.1229284259312418,0.7345739043598599,0.247893714090846
56f9add9363d6a225c4e5a79dfe3eb22,./test/results/20260112_140511/maps_dataset/rgb/56f9add9363d6a225c4e5a79dfe3eb22_rgb.png,1.0,good,0.2012258345135776,0.0672,0.36,0.437923153852477,0.1298312329049825,0.76420184721764,0.2606718642465846
56f9add9363d6a225c4e5a79dfe3eb22,./test/results/20260112_140511/maps_dataset/rgb/56f9add9363d6a225c4e5a79dfe3eb22_rgb.png,1.0,good,0.2579562360668723,0.0,0.48,0.4395763122414832,0.1652549065253863,0.9692668604006126,0.3724433795822365
ed708060632525528b1336621d43c9c2,./test/results/20260112_140511/maps_dataset/rgb/ed708060632525528b1336621d43c9c2_rgb.png,0.0,bad_auto,0.7691727101765756,0.2956049382716049,0.9475308641975309,0.0824730824093996,0.1078871799128719,0.5438243893985698,0.99415421140724
94b0d4241d6550ddf4ce80d8a9033879,./test/results/20260112_140511/maps_dataset/rgb/94b0d4241d6550ddf4ce80d8a9033879_rgb.png,0.0,bad_auto,0.1182777920132979,0.0111333333333333,0.77,0.3787316211396259,0.1343777276778435,0.8611983803294839,0.1563158276664592
deda5618a49268f0d9d64858374b0022,./test/results/20260112_140511/maps_dataset/rgb/deda5618a49268f0d9d64858374b0022_rgb.png,0.0,bad_auto,0.2023395694643281,0.032,0.7,0.3883711432873313,0.1231344229227178,0.7058687110583909,0.2748969877209096
50c022c3eff83a3344b42c464c00ec2f,./test/results/20260112_140511/maps_dataset/rgb/50c022c3eff83a3344b42c464c00ec2f_rgb.png,0.0,bad_auto,0.7826328403989032,0.6536666666666667,0.95,0.098299027079651,0.0929771949697479,0.5503802841423172,0.6977153775296342
06b6909600971e7630b41cff9e5dfeab,./test/results/20260112_140511/maps_dataset/rgb/06b6909600971e7630b41cff9e5dfeab_rgb.png,0.0,bad_auto,0.2320974291685332,0.0100816326530612,0.6122448979591837,0.4558364722222136,0.1351493547592589,0.7754912086735422,0.3894710437316975
c0932816ea5ae0e0e1c9ccaaca549207,./test/results/20260112_140511/maps_dataset/rgb/c0932816ea5ae0e0e1c9ccaaca549207_rgb.png,1.0,good,0.2037794318149432,0.0548888888888888,0.4722222222222222,0.4857958555632046,0.1524233667127258,0.7440218206249679,0.3413882472108323
2e47948f88d8cf26d8b160bae631bd1c,./test/results/20260112_140511/maps_dataset/rgb/2e47948f88d8cf26d8b160bae631bd1c_rgb.png,0.0,bad_auto,0.1273660721401253,0.0,0.7575,0.3663148231514329,0.1386276682180543,0.7979495127020397,0.2229321919666092
1966d9097a46c6684eeb200aeb1fff91,./test/results/20260112_140511/maps_dataset/rgb/1966d9097a46c6684eeb200aeb1fff91_rgb.png,0.0,bad_auto,0.1245868681929376,0.0,0.739612188365651,0.3766814445505045,0.1446825986647848,0.8892241452958122,0.2132606088136577
900947a8ca3daa09fb4d1ed0032ff540,./test/results/20260112_140511/maps_dataset/rgb/900947a8ca3daa09fb4d1ed0032ff540_rgb.png,0.0,bad_auto,0.1744587770431659,0.0101333333333333,0.62,0.4161814819779219,0.1317511482521215,0.7800083305069854,0.2122974919117599
d600762916f0cc5435f949796a8aac8b,./test/results/20260112_140511/maps_dataset/rgb/d600762916f0cc5435f949796a8aac8b_rgb.png,0.0,bad_auto,0.282636496517586,0.0417777777777777,0.6666666666666666,0.4107969865282104,0.1110875841906577,0.6592070501576881,0.4205302528663525
dad0d79f1362fa0695114dcd6d75735a,./test/results/20260112_140511/maps_dataset/rgb/dad0d79f1362fa0695114dcd6d75735a_rgb.png,0.0,bad_auto,0.1708698015816811,0.051,0.63,0.4324273024817656,0.1429950104789733,0.9298083486166836,0.163520719059234
abf29e28d9d142140a1ac31dc218c8f7,./test/results/20260112_140511/maps_dataset/rgb/abf29e28d9d142140a1ac31dc218c8f7_rgb.png,1.0,good,0.2066948999371593,0.0182962962962962,0.4722222222222222,0.4288163537941189,0.14381507193876,0.8362736139949821,0.3313093434407875
fbc3f82821de7f4941b81860a7c40fde,./test/results/20260112_140511/maps_dataset/rgb/fbc3f82821de7f4941b81860a7c40fde_rgb.png,0.0,bad_auto,0.1215622448688477,0.0,0.7562326869806094,0.3832467463828466,0.1503004355279294,0.9089540352425028,0.1858387028042772
c83120ba5d7ac2f70b6cc710cc349a25,./test/results/20260112_140511/maps_dataset/rgb/c83120ba5d7ac2f70b6cc710cc349a25_rgb.png,0.0,bad_auto,0.1879198790145994,0.0394166666666666,0.578125,0.4344655851494521,0.1345702605293759,0.7508837382117649,0.3177419581771198
cc588baa4436e00eae7ddbd576e80750,./test/results/20260112_140511/maps_dataset/rgb/cc588baa4436e00eae7ddbd576e80750_rgb.png,0.0,bad_auto,0.7880284376403266,0.6755833333333333,0.9425,0.1002879408648491,0.0986191201918589,0.6186844262934139,0.8195757602971723
f99252b317f0b1839611a301daa14458,./test/results/20260112_140511/maps_dataset/rgb/f99252b317f0b1839611a301daa14458_rgb.png,0.0,bad_auto,0.270007703364914,0.0378666666666666,0.52,0.4040248461465633,0.1044761624820595,0.7088390843829471,0.4366307567119653
54ac1ca4d237e15c454d8634444eda74,./test/results/20260112_140511/maps_dataset/rgb/54ac1ca4d237e15c454d8634444eda74_rgb.png,0.0,bad_auto,0.6929555749414787,0.2001333333333333,0.68,0.1960358768502679,0.1633144756089231,0.5575056180267063,0.7324079245112184
8f2265dcb34e9e234d0c52f116bac851,./test/results/20260112_140511/maps_dataset/rgb/8f2265dcb34e9e234d0c52f116bac851_rgb.png,0.0,bad_auto,0.7473626849087608,0.3585123966942149,0.8925619834710744,0.1397241985501713,0.1178661176984002,0.5011675937613417,0.7111349577121883
df8cff2702761d62ce9b9af0e41d7019,./test/results/20260112_140511/maps_dataset/rgb/df8cff2702761d62ce9b9af0e41d7019_rgb.png,1.0,good,0.2238236180220045,0.0924,0.36,0.4343300375052262,0.1736838976446809,0.7600080308747813,0.3730677860848618
623b0da83db791eda111cbeacfd712a0,./test/results/20260112_140511/maps_dataset/rgb/623b0da83db791eda111cbeacfd712a0_rgb.png,0.0,bad_auto,0.1377575695136794,0.0,0.775623268698061,0.3806781519351127,0.1312223383625527,0.7845386039771229,0.189828173649688
a84f5cae2233d61a1bb2ea971f18f3d0,./test/results/20260112_140511/maps_dataset/rgb/a84f5cae2233d61a1bb2ea971f18f3d0_rgb.png,0.0,bad_auto,0.1829040983313846,0.0,0.61,0.3757287559704743,0.1529465955780513,0.8896257417041453,0.3104673923272795
0ccac60294d49e2f5fa68e4e9501946b,./test/results/20260112_140511/maps_dataset/rgb/0ccac60294d49e2f5fa68e4e9501946b_rgb.png,0.0,bad_auto,0.2942972866737002,0.2874666666666667,0.64,0.4868821250673137,0.140314021742567,0.8021406232229893,0.3079787194666787
0209a30e028d8dc271d1dcce1cc6b9fc,./test/results/20260112_140511/maps_dataset/rgb/0209a30e028d8dc271d1dcce1cc6b9fc_rgb.png,0.0,bad_auto,0.1360497663317262,0.0110411522633744,0.7561728395061729,0.3618407745886494,0.142105033151515,0.8396045284536303,0.213888497575407
3f922904964947f18c4e60b875de4783,./test/results/20260112_140511/maps_dataset/rgb/3f922904964947f18c4e60b875de4783_rgb.png,0.0,bad_auto,0.1853345470031011,0.0503333333333333,0.61,0.3446157028657533,0.1277324273324185,0.7741898075567881,0.2424099469463499
1b45a3979508c6ecc9a1d6b7e21da467,./test/results/20260112_140511/maps_dataset/rgb/1b45a3979508c6ecc9a1d6b7e21da467_rgb.png,0.0,bad_auto,0.1309321075060006,0.02159630911188,0.7197231833910035,0.3827844645440755,0.1493392565677373,0.9205970727260758,0.160871049226457
13bf998eaa4e3504293969431bbbacd1,./test/results/20260112_140511/maps_dataset/rgb/13bf998eaa4e3504293969431bbbacd1_rgb.png,0.0,bad_auto,0.1126832810764187,0.0110166666666666,0.7525,0.3738270697072889,0.1430901105957311,0.8119065417240181,0.2085396886176612
268ae899123fe1972408ac78276a9125,./test/results/20260112_140511/maps_dataset/rgb/268ae899123fe1972408ac78276a9125_rgb.png,0.0,bad_auto,0.1192068926819112,0.0214650205761316,0.7098765432098766,0.3746987227243559,0.1420900069178604,0.7703343632262056,0.3383274286184848
3c5559dab01274b9f5e6d22b9e3ac8a8,./test/results/20260112_140511/maps_dataset/rgb/3c5559dab01274b9f5e6d22b9e3ac8a8_rgb.png,0.0,bad_auto,0.2122466300363219,0.0571111111111111,0.5277777777777778,0.3706337490895895,0.0920299550295682,0.5621818746142917,0.3987305859267248
f5ee9911d0d2af2594041e5023f0edad,./test/results/20260112_140511/maps_dataset/rgb/f5ee9911d0d2af2594041e5023f0edad_rgb.png,0.0,bad_auto,0.776097676809698,0.4166748971193416,0.9382716049382716,0.081652807467865,0.0908132179825303,0.5455768838309908,0.6684771081110172
33b2ad49b239fb67155890b9bb5672c9,./test/results/20260112_140511/maps_dataset/rgb/33b2ad49b239fb67155890b9bb5672c9_rgb.png,0.0,bad_auto,0.1252171378180807,0.0,0.7160493827160493,0.367277134461583,0.143431984703153,0.8119185889140647,0.2678503195275686
61a69633dad92a4549d9f25fbd192bae,./test/results/20260112_140511/maps_dataset/rgb/61a69633dad92a4549d9f25fbd192bae_rgb.png,1.0,good,0.2002765629898853,0.0606666666666666,0.4,0.3979616188224545,0.0998111748522211,0.5967358431115662,0.2812379745709814
4b289f0607b0326f2de05d7d54a84461,./test/results/20260112_140511/maps_dataset/rgb/4b289f0607b0326f2de05d7d54a84461_rgb.png,0.0,bad_auto,0.1762283977936066,0.0300987654320987,0.6049382716049383,0.4303321838083996,0.155210683167915,0.8052989991305569,0.3667156759074273
9ac11f945aa9572f9740eb02a54bf594,./test/results/20260112_140511/maps_dataset/rgb/9ac11f945aa9572f9740eb02a54bf594_rgb.png,0.0,bad_auto,0.1212422929159921,0.0223,0.7725,0.3684423743077961,0.1379867892424633,0.8233425472504301,0.2425840732801717
5e37eceb9033c54934f047d7e4b93dc3,./test/results/20260112_140511/maps_dataset/rgb/5e37eceb9033c54934f047d7e4b93dc3_rgb.png,0.0,bad_auto,0.121441012521679,0.0,0.7775,0.3715190472650762,0.1368449483855165,0.8332117573133379,0.1555085161146988
fb0a0cd0df54fb8f0da87af10d20bcae,./test/results/20260112_140511/maps_dataset/rgb/fb0a0cd0df54fb8f0da87af10d20bcae_rgb.png,0.0,bad_auto,0.1299091541965099,0.0111666666666666,0.775,0.3785106096597899,0.1317245312934085,0.7914008563425527,0.2419222302202127
4d0b7e07708244e333fea18edfc8db31,./test/results/20260112_140511/maps_dataset/rgb/4d0b7e07708244e333fea18edfc8db31_rgb.png,0.0,bad_auto,0.7207327684889444,0.3788870523415978,0.8760330578512396,0.1215053910814066,0.1214993650625772,0.4938059714491213,0.6465188611953484
9922c7c6532870b00228524bd3cb5da7,./test/results/20260112_140511/maps_dataset/rgb/9922c7c6532870b00228524bd3cb5da7_rgb.png,0.0,bad_auto,0.2645946142025704,0.03,0.6,0.4377468358329167,0.109929378042112,0.6554018075726034,0.2297316673050465
57fccf929b9a9db27a48dba28f32ff1b,./test/results/20260112_140511/maps_dataset/rgb/57fccf929b9a9db27a48dba28f32ff1b_rgb.png,0.0,bad_auto,0.2445460150942763,0.0662666666666666,0.52,0.4337782050850798,0.119422540106437,0.6004713660529233,0.313376444466833
e2f49dec4d3b3f0ed1c46c701b72d2bc,./test/results/20260112_140511/maps_dataset/rgb/e2f49dec4d3b3f0ed1c46c701b72d2bc_rgb.png,0.0,bad_auto,0.1679871322550974,0.0762857142857142,0.7346938775510204,0.383168333864251,0.13635103553134,0.7881373222880904,0.2616459612161929
39fab777c3a62c839666c45ddf7b421e,./test/results/20260112_140511/maps_dataset/rgb/39fab777c3a62c839666c45ddf7b421e_rgb.png,0.0,bad_auto,0.166432977933805,0.0592,0.58,0.3826875939166627,0.1219991937340163,0.7488609483099689,0.2752469956416858
9cb9df78bb37a79c12235f53b24d7814,./test/results/20260112_140511/maps_dataset/rgb/9cb9df78bb37a79c12235f53b24d7814_rgb.png,1.0,good,0.2373109407218012,0.0368,0.48,0.5278535825674155,0.2115903278495995,0.9442956737442308,0.4684144639256485
37ec2977e549a591172fb148530f79ab,./test/results/20260112_140511/maps_dataset/rgb/37ec2977e549a591172fb148530f79ab_rgb.png,0.0,bad_auto,0.7067427454355024,0.5849375,0.890625,0.1911531123738403,0.1712566829246946,0.5865602259361472,0.5932357060267265
b19898d5f97c365bfb77f0429d78a87e,./test/results/20260112_140511/maps_dataset/rgb/b19898d5f97c365bfb77f0429d78a87e_rgb.png,0.0,bad_auto,0.1390963961863176,0.062938775510204,0.673469387755102,0.409275836856608,0.144015355262663,0.7765793902688896,0.1744204598812417
e9d897538442fd96d1444326dba087b3,./test/results/20260112_140511/maps_dataset/rgb/e9d897538442fd96d1444326dba087b3_rgb.png,0.0,bad_auto,0.1419560440415857,0.0434694348327566,0.7301038062283737,0.3625820192031558,0.1541670553685242,0.9771321694146148,0.1835711902072797
0147ee78370005e341a0df4bec4e1c57,./test/results/20260112_140511/maps_dataset/rgb/0147ee78370005e341a0df4bec4e1c57_rgb.png,1.0,good,0.1889023906732683,0.0535999999999999,0.44,0.4054402317404908,0.1157129756432813,0.6848414494445179,0.2396360468431479
733d2e6137b296649199adb8195dcb9d,./test/results/20260112_140511/maps_dataset/rgb/733d2e6137b296649199adb8195dcb9d_rgb.png,0.0,bad_auto,0.1395353923532076,0.0762329873125721,0.7335640138408305,0.369730528660772,0.1427441128774116,0.8534354137544686,0.2073938591170755
d01137f389e0fb72cfb9640ab4106b9a,./test/results/20260112_140511/maps_dataset/rgb/d01137f389e0fb72cfb9640ab4106b9a_rgb.png,0.0,bad_auto,0.1230474684733863,0.0333,0.765,0.3586585485887811,0.1376988813471513,0.8263922730077953,0.207222439783088
5c476f9e3e895acc1b966ca51a039f8b,./test/results/20260112_140511/maps_dataset/rgb/5c476f9e3e895acc1b966ca51a039f8b_rgb.png,0.0,bad_auto,0.6433736657700437,0.4428,0.72,0.1998511018856981,0.1558102248126501,0.5378917200856467,0.6127252419358482
9c178a078f9daf5f3dc4a74c084db8dd,./test/results/20260112_140511/maps_dataset/rgb/9c178a078f9daf5f3dc4a74c084db8dd_rgb.png,0.0,bad_auto,0.1698478162290874,0.0506666666666666,0.62,0.3911664748778602,0.1567195345700854,0.832829629137173,0.3136447687303456
9e1c008b721d195b0d9cf72a193ab545,./test/results/20260112_140511/maps_dataset/rgb/9e1c008b721d195b0d9cf72a193ab545_rgb.png,0.0,bad_auto,0.1659924427696391,0.1775555555555555,0.6666666666666666,0.3765013205098239,0.1363796764739791,0.7449455320744997,0.2258331021302701
b5de56f380100b18fc87aa02e7d9366a,./test/results/20260112_140511/maps_dataset/rgb/b5de56f380100b18fc87aa02e7d9366a_rgb.png,0.0,bad_auto,0.1910775631388948,0.0728,0.66,0.3785854450056153,0.1367434696207307,0.7802990194564499,0.2792567638997195
d764cf841c695598889f697a6ea427cc,./test/results/20260112_140511/maps_dataset/rgb/d764cf841c695598889f697a6ea427cc_rgb.png,0.0,bad_auto,0.6518624744402376,0.1026666666666666,0.64,0.1873665999178956,0.1833741281918427,0.5874362612940167,0.646035534968412
882943ef7ee14327b3ef4502bd677148,./test/results/20260112_140511/maps_dataset/rgb/882943ef7ee14327b3ef4502bd677148_rgb.png,0.0,bad_auto,0.285332153988853,0.1026666666666666,0.64,0.4939745069676388,0.1681412266887947,0.8625991920062649,0.3299889366348221
07f2cce8887d71da040c04fa70073655,./test/results/20260112_140511/maps_dataset/rgb/07f2cce8887d71da040c04fa70073655_rgb.png,0.0,bad_auto,0.2153972682562412,0.0530452674897119,0.691358024691358,0.3866459502282456,0.1513049621512664,0.8520328010170428,0.3154650685325546
2e71b0d27671ec25181db547edd5c731,./test/results/20260112_140511/maps_dataset/rgb/2e71b0d27671ec25181db547edd5c731_rgb.png,0.0,bad_auto,0.1104175944358235,0.0,0.7475,0.3781231677753394,0.1277372472586143,0.7925080289936781,0.1941236684227009
2e71b0d27671ec25181db547edd5c731,./test/results/20260112_140511/maps_dataset/rgb/2e71b0d27671ec25181db547edd5c731_rgb.png,0.0,bad_auto,0.1104175944358235,0.0,0.7475,0.3781231677753394,0.1277372472586143,0.7925080289936781,0.1941236684227009
4f237fbe09ddf7552776358146ff12c3,./test/results/20260112_140511/maps_dataset/rgb/4f237fbe09ddf7552776358146ff12c3_rgb.png,0.0,bad_auto,0.1400686154248853,0.0434694348327566,0.7301038062283737,0.3854859191907089,0.1325434360448835,0.7472634051120698,0.1913350514811205
6edb444c56574578a6874e972022759e,./test/results/20260112_140511/maps_dataset/rgb/6edb444c56574578a6874e972022759e_rgb.png,0.0,bad_auto,0.2669365487051466,0.0102592592592592,0.6388888888888888,0.4427204582054678,0.1279355535385987,0.7850912511410628,0.3112856077816893
fe9d0e88d3002f724c0e49446cae1087,./test/results/20260112_140511/maps_dataset/rgb/fe9d0e88d3002f724c0e49446cae1087_rgb.png,0.0,bad_auto,0.1247592699827461,0.01079815455594,0.7197231833910035,0.3891001354167073,0.1274585321836827,0.7507695192495096,0.1642594732942704
12e977ae4f75f510ff5cabf7919c85a1,./test/results/20260112_140511/maps_dataset/rgb/12e977ae4f75f510ff5cabf7919c85a1_rgb.png,0.0,bad_auto,0.1269287971287454,0.0324636678200692,0.7231833910034602,0.3852261893131193,0.1297421317175082,0.7925215124566698,0.2843205381785995
4fbb023e1e9b530e8d6617d02e9dd317,./test/results/20260112_140511/maps_dataset/rgb/4fbb023e1e9b530e8d6617d02e9dd317_rgb.png,0.0,bad_auto,0.7214662895312267,0.670136051669128,0.765,0.1068183795758614,0.1070991804039259,0.576001195386806,1.0139105986179038
fab132d774b18717cbce244acc5e64ed,./test/results/20260112_140511/maps_dataset/rgb/fab132d774b18717cbce244acc5e64ed_rgb.png,0.0,bad_auto,0.1613420486132634,0.0842962962962963,0.6805555555555556,0.381731496284171,0.1374315648001605,0.8209783365364808,0.2169537456975134
c7beea3a380d7a2b2ad1faa5d2f824ac,./test/results/20260112_140511/maps_dataset/rgb/c7beea3a380d7a2b2ad1faa5d2f824ac_rgb.png,0.0,bad_auto,0.2768929717428899,0.0189333333333333,0.52,0.4514991495101225,0.1838036713345923,0.97526963402689,0.4159042716217576
0e56f9393702131bc79697cd6ddf5e23,./test/results/20260112_140511/maps_dataset/rgb/0e56f9393702131bc79697cd6ddf5e23_rgb.png,0.0,bad_auto,0.1432667997667671,0.01084375,0.7265625,0.3804470749673125,0.1303631019547599,0.7540217030555522,0.2340928763169518
d99a9b54cd784e53099c420b186471ea,./test/results/20260112_140511/maps_dataset/rgb/d99a9b54cd784e53099c420b186471ea_rgb.png,0.0,bad_auto,0.2743116277525484,0.1041333333333333,0.52,0.4459414349357061,0.1349513043055244,0.8379380179261608,0.339260280298723
b31e371d50befe3ab388f97501c9d220,./test/results/20260112_140511/maps_dataset/rgb/b31e371d50befe3ab388f97501c9d220_rgb.png,0.0,bad_auto,0.1204254234026049,0.0557499999999999,0.7725,0.3686164012645141,0.1497773738400669,0.905721510137745,0.1548378695265429
6eb283718e95bfb3232aa477bff8cfcd,./test/results/20260112_140511/maps_dataset/rgb/6eb283718e95bfb3232aa477bff8cfcd_rgb.png,0.0,bad_auto,0.124698802179348,0.0672,0.78,0.3686421853965385,0.1478926098569414,0.8086912729203685,0.2537750595579295
76099270eab4dbb3f4bfdc2da4f07bee,./test/results/20260112_140511/maps_dataset/rgb/76099270eab4dbb3f4bfdc2da4f07bee_rgb.png,1.0,good,0.1997296953272527,0.0186666666666666,0.5,0.4366870778911832,0.1667383998906135,0.8432239074187222,0.3157378919938589
40b83ede9dc97b31dbb129ab905e3e1f,./test/results/20260112_140511/maps_dataset/rgb/40b83ede9dc97b31dbb129ab905e3e1f_rgb.png,0.0,bad_auto,0.2568818822454228,0.1230666666666666,0.52,0.5081526840695524,0.1909688328455385,0.8402172161605701,0.3618901322108604
8c0629e5438dbdb5bb26199ee60757ef,./test/results/20260112_140511/maps_dataset/rgb/8c0629e5438dbdb5bb26199ee60757ef_rgb.png,1.0,good,0.2095363115033426,0.104,0.4,0.4523124034004241,0.142779845412237,0.7309943277527461,0.4026088858580449
6d9f10a5f18269beedd9a18022d1bc86,./test/results/20260112_140511/maps_dataset/rgb/6d9f10a5f18269beedd9a18022d1bc86_rgb.png,0.0,bad_auto,0.1274931636537907,0.032753086419753,0.7376543209876543,0.3647559684839064,0.1289728419675733,0.8522252020791005,0.2508997512886936
8cf54e696416155c2b43a7732742c5ab,./test/results/20260112_140511/maps_dataset/rgb/8cf54e696416155c2b43a7732742c5ab_rgb.png,0.0,bad_auto,0.1240034974371234,0.0662,0.755,0.3790075426765976,0.1292657541973869,0.7924240840369986,0.2316484315234432
1cd9d6dc53fc9540258842c870bc62aa,./test/results/20260112_140511/maps_dataset/rgb/1cd9d6dc53fc9540258842c870bc62aa_rgb.png,1.0,good,0.208055727326506,0.3822666666666667,0.32,0.3904580290771367,0.0999277511729544,0.5994421265449913,0.3695934973750996
839af61925e764ac95c23579e68a2b5c,./test/results/20260112_140511/maps_dataset/rgb/839af61925e764ac95c23579e68a2b5c_rgb.png,0.0,bad_auto,0.1723168575782609,0.1129333333333333,0.64,0.4187008281649598,0.1314774838824066,0.779579119077282,0.2506363518064818
2265e2d7c4cc1fa26b972f50080dae02,./test/results/20260112_140511/maps_dataset/rgb/2265e2d7c4cc1fa26b972f50080dae02_rgb.png,0.0,bad_auto,0.1178508767551858,0.0218984302862419,0.7423822714681441,0.3695059584527778,0.1323475134729116,0.88621099136071,0.1842672450475864
b12cf10260a91313e7984b3105a56179,./test/results/20260112_140511/maps_dataset/rgb/b12cf10260a91313e7984b3105a56179_rgb.png,0.0,bad_auto,0.2516329121190129,0.1455555555555555,0.5555555555555556,0.4333523127285126,0.1169151335982479,0.7446678519999992,0.2848276270354178
3fba99bcd1b1997406258b58ee260ca3,./test/results/20260112_140511/maps_dataset/rgb/3fba99bcd1b1997406258b58ee260ca3_rgb.png,1.0,good,0.2449410609103032,0.0714666666666666,0.44,0.4157558237965647,0.0852989899967738,0.5484554519515255,0.3334444625507606
a64aa066dec3a47964b777cde7962a1c,./test/results/20260112_140511/maps_dataset/rgb/a64aa066dec3a47964b777cde7962a1c_rgb.png,0.0,bad_auto,0.7915474897038233,0.4829980276134122,0.9112426035502958,0.1140048824717196,0.1103541566950064,0.4928169998629521,0.6737340819190681
7f0627f000aea1d3da280e78a96a7433,./test/results/20260112_140511/maps_dataset/rgb/7f0627f000aea1d3da280e78a96a7433_rgb.png,0.0,bad_auto,0.193700193478766,0.0410666666666666,0.64,0.3717673117017699,0.1608889027365356,0.7517337464674649,0.2581762768680963
14be0e13f6ca48a8460b8d3314e62f31,./test/results/20260112_140511/maps_dataset/rgb/14be0e13f6ca48a8460b8d3314e62f31_rgb.png,0.0,bad_auto,0.1185128297358874,0.0222,0.765,0.3672576483530875,0.136944090296199,0.8590284821533646,0.165082490063441
40f2c2699d565bad1f7d52e834bce6ca,./test/results/20260112_140511/maps_dataset/rgb/40f2c2699d565bad1f7d52e834bce6ca_rgb.png,0.0,bad_auto,0.1107715687969331,0.0223,0.7725,0.3621596740194659,0.1468218191590803,0.8272784058525458,0.1648029653437897
